Source,Target,Weight,Type
html,multiselect,1,Undirected
html,js,1,Undirected
html,javascript,1,Undirected
html,test,1,Undirected
html,browser,2,Undirected
html,device,1,Undirected
html,mobile,1,Undirected
html,unselect,1,Undirected
html,selection,1,Undirected
html,email,1,Undirected
html,review,1,Undirected
html,generator,1,Undirected
html,code,1,Undirected
html,vertical,1,Undirected
html,cheat,1,Undirected
html,cleaner,1,Undirected
html,textarea,1,Undirected
html,dom,1,Undirected
html,typography,1,Undirected
html,tutorial,1,Undirected
html,browsers,1,Undirected
html,resolution,1,Undirected
html,quirks,1,Undirected
html,parent,1,Undirected
html,footer,1,Undirected
colors,color,2,Undirected
colors,web,1,Undirected
color,web,1,Undirected
color,recognition,1,Undirected
color,identification,1,Undirected
color,object,1,Undirected
color,binarization,1,Undirected
color,opencv,1,Undirected
color,ls,1,Undirected
color,design,1,Undirected
color,graphics,1,Undirected
color,scheme,2,Undirected
color,online,1,Undirected
color,tools,1,Undirected
color,tool,1,Undirected
color,web2.0,2,Undirected
color,webdesign,1,Undirected
color,colours,1,Undirected
color,colour,1,Undirected
color,colorscheme,1,Undirected
web,tips,1,Undirected
web,rest,1,Undirected
web,resources,1,Undirected
web,download,1,Undirected
web,images,1,Undirected
web,graphics,1,Undirected
web,icon,1,Undirected
web,free,1,Undirected
web,icons,1,Undirected
web,tools,4,Undirected
web,technology,1,Undirected
web,page,1,Undirected
web,optimize,1,Undirected
web,test,1,Undirected
web,prototype,3,Undirected
web,uml,1,Undirected
web,chart,1,Undirected
web,drawing,1,Undirected
web,tool,1,Undirected
web,diagram,1,Undirected
web,wireframes,1,Undirected
web,shadow,1,Undirected
web,code,1,Undirected
web,developing,1,Undirected
web,tutorial,1,Undirected
web,browser,2,Undirected
web,browsers,1,Undirected
web,screenshots,1,Undirected
autoloading,activesupport,1,Undirected
autoloading,dependency,1,Undirected
activesupport,dependency,1,Undirected
java,java8,1,Undirected
java,optional,1,Undirected
java,weakreference,1,Undirected
java,reference,2,Undirected
java,sdk,1,Undirected
java,junit,1,Undirected
java,tdd,1,Undirected
java,slicing,1,Undirected
java,osm,1,Undirected
java,openstreetmap,1,Undirected
java,crash,1,Undirected
java,wiki,1,Undirected
java,lisp,1,Undirected
java8,optional,1,Undirected
json,rails,2,Undirected
json,performance,1,Undirected
json,ruby,2,Undirected
json,speed,1,Undirected
json,optimization,1,Undirected
json,specification,1,Undirected
json,gis,1,Undirected
json,format,1,Undirected
json,GIS geoJSON CFL,1,Undirected
json,documentation,1,Undirected
json,doc,1,Undirected
json,docs,1,Undirected
json,documenting,1,Undirected
json,tool,1,Undirected
json,testing,1,Undirected
json,rspec,1,Undirected
json,cucumber,1,Undirected
json,js,1,Undirected
optimization,unicorn,1,Undirected
optimization,gem,1,Undirected
optimization,css,1,Undirected
optimization,redundancy,1,Undirected
optimization,iphone,1,Undirected
optimization,app,1,Undirected
optimization,apps,1,Undirected
optimization,html,1,Undirected
rubyonrails,concerns,1,Undirected
rubyonrails,concern,1,Undirected
rubyonrails,modules,1,Undirected
rubyonrails,architecture,1,Undirected
rubyonrails,rails4,1,Undirected
rubyonrails,postgresql,1,Undirected
rubyonrails,hstore,1,Undirected
rubyonrails,ror,2,Undirected
rubyonrails,routes,1,Undirected
rubyonrails,versioning,1,Undirected
rubyonrails,api,2,Undirected
rubyonrails,cache,1,Undirected
rubyonrails,caching,1,Undirected
rubyonrails,job,1,Undirected
rubyonrails,jobs,1,Undirected
rubyonrails,work,1,Undirected
rubyonrails,map,1,Undirected
rubyonrails,mashup,1,Undirected
rubyonrails,maps,1,Undirected
rubyonrails,business,1,Undirected
rubyonrails,guide,1,Undirected
rubyonrails,tutorial,1,Undirected
rubyonrails,error,1,Undirected
rubyonrails,guides,1,Undirected
rubyonrails,documentation,2,Undirected
rubyonrails,callbacks,1,Undirected
rubyonrails,blogs,1,Undirected
rubyonrails,iphone,1,Undirected
rubyonrails,activeresource,1,Undirected
rubyonrails,cheatsheet,1,Undirected
rubyonrails,bootstrap,1,Undirected
rubyonrails,slice,1,Undirected
rubyonrails,mootools,1,Undirected
rubyonrails,reference,1,Undirected
rubyonrails,doc,1,Undirected
concerns,concern,1,Undirected
concerns,modules,1,Undirected
concern,modules,1,Undirected
modules,mvc,1,Undirected
modules,hmvc,1,Undirected
modules,matchbox,1,Undirected
packer,ubuntu,1,Undirected
packer,linux,1,Undirected
packer,devops,1,Undirected
packer,virtualbox,1,Undirected
devops,virtualbox,1,Undirected
devops,continuousintegration,1,Undirected
devops,continuousdelivery,1,Undirected
devops,continuous integration,1,Undirected
devops,continuous delivery,1,Undirected
devops,rspec,1,Undirected
devops,chefspec,1,Undirected
devops,bdd,1,Undirected
devops,chef,2,Undirected
devops,tdd,1,Undirected
devops,video,1,Undirected
devops,sysadmin,1,Undirected
devops,rails,1,Undirected
devops,commands,1,Undirected
devops,process,1,Undirected
devops,cheatsheet,1,Undirected
macosx,spotlight,1,Undirected
macosx,menubar,1,Undirected
macosx,productivity,1,Undirected
macosx,programming,2,Undirected
macosx,tools,1,Undirected
macosx,software,1,Undirected
macosx,hex,1,Undirected
spotlight,menubar,1,Undirected
sandbox,sandboxing,1,Undirected
sandbox,chroot,1,Undirected
sandbox,lxc,1,Undirected
sandbox,linux,1,Undirected
sandboxing,chroot,1,Undirected
sandboxing,lxc,1,Undirected
sandboxing,linux,1,Undirected
chroot,lxc,1,Undirected
chroot,linux,1,Undirected
lxc,linux,1,Undirected
jquery,js,4,Undirected
jquery,patterns,1,Undirected
jquery,bestpractices,1,Undirected
jquery,database,1,Undirected
jquery,ui,2,Undirected
jquery,webdesign,1,Undirected
jquery,web,1,Undirected
jquery,file,1,Undirected
jquery,for:khekkly,1,Undirected
jquery,rounder,1,Undirected
jquery,corners,1,Undirected
jquery,corner,1,Undirected
jquery,scroll,1,Undirected
jquery,smooth,1,Undirected
jquery,checked,1,Undirected
jquery,thickbox,2,Undirected
jquery,gallery,1,Undirected
jquery,workaround,1,Undirected
jquery,indicator,1,Undirected
jquery,activity,1,Undirected
jquery,css3,1,Undirected
jquery,plugins,1,Undirected
js,bestpractices,1,Undirected
js,library,1,Undirected
js,database,1,Undirected
js,tutorial,1,Undirected
js,learning,1,Undirected
js,nodejs,1,Undirected
js,angular,2,Undirected
js,semicolon,1,Undirected
js,style,1,Undirected
js,guide,1,Undirected
js,screencast,1,Undirected
js,notifications,1,Undirected
js,messages,1,Undirected
js,notices,1,Undirected
js,flash,1,Undirected
js,guider,1,Undirected
js,lightbox,1,Undirected
js,message,1,Undirected
js,framework,2,Undirected
js,helper,1,Undirected
js,wizard,1,Undirected
js,sprites,1,Undirected
js,ui,1,Undirected
js,webdesign,1,Undirected
js,web,1,Undirected
js,dom,1,Undirected
patterns,js,1,Undirected
patterns,bestpractices,1,Undirected
patterns,ruby,3,Undirected
patterns,rubyonrails,1,Undirected
patterns,rails,3,Undirected
patterns,architecture,2,Undirected
patterns,pattern,2,Undirected
patterns,framework,1,Undirected
patterns,development,1,Undirected
patterns,tips,1,Undirected
patterns,oop,1,Undirected
patterns,refactoring,1,Undirected
patterns,backgrounds,1,Undirected
patterns,templates,1,Undirected
patterns,паттерны,1,Undirected
bestpractices,rails,1,Undirected
bestpractices,api,1,Undirected
bestpractices,web,1,Undirected
bestpractices,tips,1,Undirected
bestpractices,rest,1,Undirected
obamacare,healthinsurance,1,Undirected
obamacare,healthcare,1,Undirected
obamacare,insurance,1,Undirected
obamacare,health,1,Undirected
healthinsurance,healthcare,1,Undirected
healthinsurance,insurance,1,Undirected
healthinsurance,health,1,Undirected
healthcare,insurance,1,Undirected
healthcare,health,1,Undirected
insurance,health,1,Undirected
images,assets,2,Undirected
images,processing,1,Undirected
images,image,2,Undirected
images,online,1,Undirected
images,photoshop,2,Undirected
images,graphics,2,Undirected
images,search,1,Undirected
images,free,2,Undirected
images,webdesign,2,Undirected
images,icon,3,Undirected
images,design,3,Undirected
images,icons,3,Undirected
images,photo,1,Undirected
images,algorithm,1,Undirected
images,math,1,Undirected
images,overlay,1,Undirected
images,blending,1,Undirected
images,blend,1,Undirected
images,pictures,1,Undirected
assets,javascript,1,Undirected
assets,bundler,1,Undirected
assets,library,1,Undirected
assets,bower,1,Undirected
assets,packaging,1,Undirected
assets,vendoring,1,Undirected
assets,vendor,1,Undirected
assets,android,1,Undirected
assets,graphics,1,Undirected
assets,design,2,Undirected
assets,rails2,1,Undirected
assets,pictures,1,Undirected
assets,icons,1,Undirected
assets,icon,1,Undirected
auto,css3,1,Undirected
auto,preprocessor,1,Undirected
css3,preprocessor,1,Undirected
css3,responsive,1,Undirected
css3,framework,1,Undirected
css3,design,2,Undirected
css3,buttons,1,Undirected
css3,assets,1,Undirected
css3,images,1,Undirected
css3,pictures,1,Undirected
css3,icons,1,Undirected
css3,icon,1,Undirected
coffeescript,slim,1,Undirected
coffeescript,javascript,1,Undirected
coffeescript,templates,1,Undirected
coffeescript,tracks,1,Undirected
coffeescript,gpx,1,Undirected
slim,javascript,1,Undirected
slim,templates,1,Undirected
templates,webdesign,1,Undirected
templates,design,1,Undirected
templates,css,1,Undirected
templates,bootstrap,1,Undirected
templates,twitter,1,Undirected
oop,rules,1,Undirected
oop,ruby,2,Undirected
oop,programming,2,Undirected
oop,bestpractices,1,Undirected
oop,rails,2,Undirected
oop,refactoring,1,Undirected
oop,single,1,Undirected
oop,responsibility,1,Undirected
oop,principle,1,Undirected
oop,javascript,1,Undirected
oop,object,1,Undirected
oop,prototype,1,Undirected
rules,ruby,1,Undirected
rules,programming,1,Undirected
rules,bestpractices,1,Undirected
rules,rails,1,Undirected
programming,bestpractices,2,Undirected
programming,rails,3,Undirected
programming,development,3,Undirected
programming,programmer,1,Undirected
programming,code,1,Undirected
programming,tips,3,Undirected
programming,advice,1,Undirected
programming,reference,3,Undirected
programming,97things,1,Undirected
programming,webdev,2,Undirected
programming,js,1,Undirected
programming,tutorial,4,Undirected
programming,learning,1,Undirected
programming,nodejs,1,Undirected
programming,lua,1,Undirected
programming,geo,1,Undirected
programming,spatial,1,Undirected
programming,maps,1,Undirected
programming,geospatial,1,Undirected
programming,projection,1,Undirected
programming,wkt,1,Undirected
programming,gis,1,Undirected
programming,format,1,Undirected
programming,database,1,Undirected
programming,dev,1,Undirected
programming,api,1,Undirected
programming,web,1,Undirected
programming,rest,1,Undirected
programming,patterns,1,Undirected
programming,refactoring,1,Undirected
programming,functional,1,Undirected
programming,jvm,1,Undirected
programming,java,1,Undirected
programming,wiki,1,Undirected
programming,lisp,1,Undirected
programming,stats,1,Undirected
programming,algorithms,1,Undirected
programming,analytics,1,Undirected
programming,mathematics,1,Undirected
programming,statistics,1,Undirected
programming,ios,2,Undirected
programming,rubymotion,1,Undirected
programming,tools,1,Undirected
programming,software,1,Undirected
programming,mac,2,Undirected
programming,hex,1,Undirected
programming,fonts,1,Undirected
programming,php,2,Undirected
programming,framework,1,Undirected
ci,cd,1,Undirected
ci,jenkins,1,Undirected
ci,devops,1,Undirected
ci,continuousintegration,1,Undirected
ci,continuousdelivery,1,Undirected
ci,continuous integration,2,Undirected
ci,continuous delivery,1,Undirected
ci,java,1,Undirected
ci,continuous,1,Undirected
ci,integration,1,Undirected
cd,jenkins,1,Undirected
cd,devops,1,Undirected
cd,continuousintegration,1,Undirected
cd,continuousdelivery,1,Undirected
cd,continuous integration,1,Undirected
cd,continuous delivery,1,Undirected
jenkins,devops,1,Undirected
jenkins,continuousintegration,1,Undirected
jenkins,continuousdelivery,1,Undirected
jenkins,continuous integration,1,Undirected
jenkins,continuous delivery,1,Undirected
continuousintegration,continuousdelivery,1,Undirected
continuousintegration,continuous integration,1,Undirected
continuousintegration,continuous delivery,1,Undirected
continuousdelivery,continuous integration,1,Undirected
continuousdelivery,continuous delivery,1,Undirected
continuous integration,continuous delivery,1,Undirected
continuous integration,maven,1,Undirected
continuous integration,android,1,Undirected
continuous integration,java,1,Undirected
bundler,library,1,Undirected
bundler,bower,1,Undirected
bundler,packaging,1,Undirected
bundler,vendoring,1,Undirected
bundler,vendor,1,Undirected
bower,packaging,1,Undirected
bower,vendoring,1,Undirected
bower,vendor,1,Undirected
packaging,vendoring,1,Undirected
packaging,vendor,1,Undirected
vendoring,vendor,1,Undirected
design,patterns,3,Undirected
design,ruby,3,Undirected
design,rubyonrails,1,Undirected
design,rails,2,Undirected
design,architecture,3,Undirected
design,css,7,Undirected
design,amazon,1,Undirected
design,scaling,1,Undirected
design,template,1,Undirected
design,web,8,Undirected
design,icons,5,Undirected
design,source,1,Undirected
design,objectivec,1,Undirected
design,xcode,1,Undirected
design,iphone,1,Undirected
design,ios,1,Undirected
design,games,1,Undirected
design,game,1,Undirected
design,highload,1,Undirected
design,scale,1,Undirected
design,service,1,Undirected
design,services,1,Undirected
design,soa,1,Undirected
design,twitter,1,Undirected
design,adapter,1,Undirected
design,pattern,1,Undirected
design,buttons,1,Undirected
design,pictures,1,Undirected
design,scheme,1,Undirected
design,online,3,Undirected
design,tool,2,Undirected
design,web2.0,1,Undirected
design,colours,1,Undirected
design,colour,1,Undirected
design,colorscheme,1,Undirected
design,colors,1,Undirected
design,prototyping,3,Undirected
design,wireframe,4,Undirected
design,prototype,4,Undirected
design,uml,1,Undirected
design,chart,1,Undirected
design,drawing,1,Undirected
design,diagram,1,Undirected
design,wireframes,2,Undirected
design,typography,1,Undirected
design,tutorial,1,Undirected
design,browser,2,Undirected
design,browsers,1,Undirected
design,screenshots,1,Undirected
architecture,soa,4,Undirected
architecture,stack,2,Undirected
architecture,engineering,1,Undirected
architecture,scala,1,Undirected
architecture,tech,1,Undirected
architecture,scaling,3,Undirected
architecture,framework,1,Undirected
architecture,production,1,Undirected
architecture,amazon,1,Undirected
architecture,services,2,Undirected
architecture,infrastructure,1,Undirected
architecture,hosting,1,Undirected
architecture,image,1,Undirected
architecture,delivery,1,Undirected
architecture,content,1,Undirected
architecture,cdn,1,Undirected
architecture,proxy,1,Undirected
architecture,deployment,1,Undirected
architecture,load_balancing,1,Undirected
architecture,reverse-proxy,1,Undirected
architecture,nginx,1,Undirected
architecture,highload,1,Undirected
architecture,service,1,Undirected
architecture,Tumblr,1,Undirected
yuv,color,1,Undirected
gps,gpx,3,Undirected
gps,visualize,1,Undirected
gps,visualization,1,Undirected
gps,map,2,Undirected
gps,tracks,2,Undirected
gps,road,1,Undirected
gpx,visualize,1,Undirected
gpx,visualization,1,Undirected
gpx,map,2,Undirected
adb,backup,1,Undirected
adb,files,1,Undirected
adb,download,1,Undirected
backup,files,1,Undirected
backup,download,1,Undirected
backup,timemachine,1,Undirected
backup,sparsebundle,1,Undirected
files,download,1,Undirected
files,system,1,Undirected
files,file,1,Undirected
files,distributed,1,Undirected
files,storage,1,Undirected
files,open,1,Undirected
files,fd,1,Undirected
files,linux,1,Undirected
files,ulimit,1,Undirected
files,nginx,1,Undirected
download,effects,1,Undirected
download,sounds,2,Undirected
download,images,1,Undirected
download,graphics,1,Undirected
download,webdesign,1,Undirected
download,design,1,Undirected
download,icon,1,Undirected
download,free,2,Undirected
download,icons,1,Undirected
download,animals,1,Undirected
download,soundeffects,1,Undirected
bash,arguments,1,Undirected
bash,commands,2,Undirected
bash,variables,1,Undirected
bash,exec,1,Undirected
bash,command,2,Undirected
bash,unix,2,Undirected
bash,sysadmin,1,Undirected
bash,color,1,Undirected
bash,ls,1,Undirected
bash,commandline,1,Undirected
arguments,commands,1,Undirected
arguments,variables,1,Undirected
commands,variables,1,Undirected
commands,process,1,Undirected
commands,cheatsheet,1,Undirected
commands,unix,1,Undirected
reinstall,purge,1,Undirected
reinstall,ubuntu,1,Undirected
purge,ubuntu,1,Undirected
versioning,version,2,Undirected
versioning,rails,1,Undirected
versioning,api,1,Undirected
version,rubyonrails,1,Undirected
version,ror,1,Undirected
version,routes,1,Undirected
version,rails,1,Undirected
version,api,1,Undirected
update,rubygems,1,Undirected
update,ruby,1,Undirected
update,ssl,1,Undirected
update,gem,1,Undirected
update,rvm,1,Undirected
rubygems,ruby,1,Undirected
rubygems,ssl,1,Undirected
rubygems,gem,1,Undirected
rubygems,rvm,1,Undirected
ssl,gem,1,Undirected
ssl,rvm,1,Undirected
ssl,cheap,1,Undirected
ssl,https,2,Undirected
ssl,certificate,3,Undirected
ssl,proxy,1,Undirected
ssl,nginx,2,Undirected
ssl,ubuntu,2,Undirected
ssl,slicehost,1,Undirected
ssl,linux,2,Undirected
ssl,self,1,Undirected
ssl,signed,1,Undirected
ssl,tutorial,1,Undirected
gpl,legal,1,Undirected
gpl,software,1,Undirected
gpl,licences,1,Undirected
gpl,opensource,1,Undirected
gpl,oss,1,Undirected
gpl,tldr,1,Undirected
gpl,license,1,Undirected
legal,software,1,Undirected
legal,licences,1,Undirected
legal,opensource,1,Undirected
legal,oss,1,Undirected
legal,tldr,1,Undirected
legal,license,1,Undirected
legal,business,1,Undirected
software,licences,1,Undirected
software,opensource,1,Undirected
software,oss,1,Undirected
software,tldr,1,Undirected
software,license,1,Undirected
software,development,2,Undirected
software,jvm,1,Undirected
software,architecture,1,Undirected
software,soa,1,Undirected
software,stack,1,Undirected
software,engineering,1,Undirected
software,scala,1,Undirected
software,tweaks,1,Undirected
software,cache,1,Undirected
software,performance,1,Undirected
software,webserver,1,Undirected
software,apache,1,Undirected
software,microcaching,1,Undirected
software,sysadmin,1,Undirected
software,caching,1,Undirected
software,hardware,1,Undirected
software,differences,1,Undirected
software,comparision,1,Undirected
software,mac,1,Undirected
licences,opensource,1,Undirected
licences,oss,1,Undirected
licences,tldr,1,Undirected
licences,license,1,Undirected
opensource,oss,1,Undirected
opensource,tldr,1,Undirected
opensource,license,1,Undirected
opensource,forum,1,Undirected
opensource,community,1,Undirected
opensource,mailing,1,Undirected
opensource,list,1,Undirected
oss,tldr,1,Undirected
oss,license,1,Undirected
tldr,license,1,Undirected
box,vagrant,1,Undirected
vagrant,hang,1,Undirected
vagrant,freeze,1,Undirected
vagrant,bug,1,Undirected
music,audio,2,Undirected
music,sound,5,Undirected
music,noise,1,Undirected
music,resources,1,Undirected
music,search,1,Undirected
music,download,1,Undirected
music,effects,1,Undirected
music,sounds,1,Undirected
music,relax,1,Undirected
music,facts,1,Undirected
music,songs,1,Undirected
music,interesting,1,Undirected
music,player,1,Undirected
music,mp3,1,Undirected
music,minimalistic,1,Undirected
audio,sound,4,Undirected
audio,noise,1,Undirected
audio,search,1,Undirected
audio,download,2,Undirected
audio,effects,1,Undirected
audio,sounds,3,Undirected
audio,neighbors,1,Undirected
audio,animals,1,Undirected
audio,soundeffects,1,Undirected
audio,free,1,Undirected
sound,noise,1,Undirected
sound,download,2,Undirected
sound,effects,1,Undirected
sound,sounds,3,Undirected
sound,neighbors,1,Undirected
sound,soundeffects,1,Undirected
sound,free,1,Undirected
sound,work,1,Undirected
sound,background,1,Undirected
sound,nature,1,Undirected
sound,relax,1,Undirected
big-data,personalization,1,Undirected
big-data,machine learning,1,Undirected
big-data,prediction,1,Undirected
big-data,learning,1,Undirected
big-data,machine,1,Undirected
big-data,machinelearning,1,Undirected
big-data,server,1,Undirected
big-data,recommendation,1,Undirected
big-data,opensource,1,Undirected
personalization,machine learning,1,Undirected
personalization,prediction,1,Undirected
personalization,learning,1,Undirected
personalization,machine,1,Undirected
personalization,machinelearning,1,Undirected
personalization,server,1,Undirected
personalization,recommendation,1,Undirected
personalization,opensource,1,Undirected
machine learning,prediction,1,Undirected
machine learning,learning,1,Undirected
machine learning,machine,1,Undirected
machine learning,machinelearning,1,Undirected
machine learning,server,1,Undirected
machine learning,recommendation,1,Undirected
machine learning,opensource,1,Undirected
prediction,learning,1,Undirected
prediction,machine,1,Undirected
prediction,machinelearning,1,Undirected
prediction,server,1,Undirected
prediction,recommendation,1,Undirected
prediction,opensource,1,Undirected
learning,machine,3,Undirected
learning,machinelearning,1,Undirected
learning,server,1,Undirected
learning,recommendation,1,Undirected
learning,opensource,1,Undirected
learning,nodejs,1,Undirected
learning,ml,1,Undirected
learning,machine-learning,1,Undirected
learning,lectures,1,Undirected
learning,video,1,Undirected
learning,online,1,Undirected
machine,machinelearning,1,Undirected
machine,server,1,Undirected
machine,recommendation,1,Undirected
machine,opensource,1,Undirected
machine,ml,1,Undirected
machine,machine-learning,1,Undirected
machine,lectures,1,Undirected
machine,video,1,Undirected
machine,online,1,Undirected
machine,business,1,Undirected
machinelearning,server,1,Undirected
machinelearning,recommendation,1,Undirected
machinelearning,opensource,1,Undirected
server,recommendation,1,Undirected
server,opensource,1,Undirected
server,unix,2,Undirected
server,linux,1,Undirected
server,hosting,3,Undirected
server,dedicated,1,Undirected
server,hoster,1,Undirected
server,comparision,1,Undirected
server,usb,1,Undirected
server,stick,1,Undirected
server,install,1,Undirected
server,live,1,Undirected
server,cd,1,Undirected
server,servers,1,Undirected
server,slicehost,1,Undirected
server,rubyonrails,1,Undirected
server,bootstrap,1,Undirected
server,slice,1,Undirected
recommendation,opensource,1,Undirected
recommendation,recoment,1,Undirected
recommendation,discovery,1,Undirected
cache,softreference,1,Undirected
cache,java,1,Undirected
cache,weakreference,1,Undirected
cache,reference,1,Undirected
cache,performance,1,Undirected
cache,webserver,1,Undirected
cache,apache,1,Undirected
cache,microcaching,1,Undirected
cache,sysadmin,1,Undirected
cache,caching,4,Undirected
cache,varnish,1,Undirected
cache,cloudfront,1,Undirected
cache,architecture,1,Undirected
cache,infrastructure,1,Undirected
cache,hosting,1,Undirected
cache,image,1,Undirected
cache,delivery,1,Undirected
cache,content,1,Undirected
cache,cdn,1,Undirected
cache,rails,1,Undirected
cache,proxy,1,Undirected
softreference,java,1,Undirected
softreference,weakreference,1,Undirected
softreference,reference,1,Undirected
weakreference,reference,1,Undirected
robolectric,android,1,Undirected
robolectric,test,1,Undirected
robolectric,testing,1,Undirected
robolectric,tdd,1,Undirected
test,testing,7,Undirected
test,tdd,2,Undirected
test,unit testing,1,Undirected
test,java,2,Undirected
test,junit4,1,Undirected
test,junit,1,Undirected
test,ruby,2,Undirected
test,performance,1,Undirected
test,socket,1,Undirected
test,server,1,Undirected
test,unix,1,Undirected
test,terms,1,Undirected
test,terminology,1,Undirected
test,specs,1,Undirected
test,browser,1,Undirected
test,device,1,Undirected
test,mobile,1,Undirected
testing,tdd,3,Undirected
testing,unit testing,1,Undirected
testing,java,2,Undirected
testing,junit,1,Undirected
testing,null object,1,Undirected
testing,null,1,Undirected
testing,infrastructure,1,Undirected
testing,chef,1,Undirected
testing,terms,1,Undirected
testing,terminology,1,Undirected
testing,specs,1,Undirected
testing,web,2,Undirected
testing,page,2,Undirected
testing,optimize,1,Undirected
testing,cucumber,1,Undirected
testing,js,1,Undirected
testing,stress,1,Undirected
testing,sloppy,1,Undirected
testing,emulation,1,Undirected
testing,design,1,Undirected
testing,screenshots,1,Undirected
tdd,video,1,Undirected
tdd,specs,1,Undirected
books,programming,2,Undirected
books,development,1,Undirected
books,programmer,1,Undirected
books,code,1,Undirected
books,tips,1,Undirected
books,advice,1,Undirected
books,reference,1,Undirected
books,97things,1,Undirected
books,read,1,Undirected
deployment,deploy,1,Undirected
deployment,capistrano,1,Undirected
deployment,load_balancing,1,Undirected
deployment,reverse-proxy,1,Undirected
deployment,nginx,1,Undirected
deploy,capistrano,1,Undirected
deploy,server,1,Undirected
deploy,slicehost,1,Undirected
deploy,vps,1,Undirected
deploy,rubyonrails,1,Undirected
deploy,bootstrap,1,Undirected
deploy,slice,1,Undirected
capistrano,ssh,1,Undirected
capistrano,sshd,1,Undirected
capistrano,environment,1,Undirected
capistrano,path,1,Undirected
capistrano,workaround,1,Undirected
capistrano,color,1,Undirected
resources,audio,1,Undirected
resources,search,2,Undirected
resources,sound,1,Undirected
resources,download,2,Undirected
resources,effects,1,Undirected
resources,sounds,1,Undirected
resources,javascript,2,Undirected
resources,tools,2,Undirected
resources,webdev,1,Undirected
resources,development,1,Undirected
resources,js,2,Undirected
resources,library,1,Undirected
resources,jquery,1,Undirected
resources,database,1,Undirected
resources,assets,1,Undirected
resources,android,1,Undirected
resources,graphics,3,Undirected
resources,design,3,Undirected
resources,angularjs,1,Undirected
resources,angular,1,Undirected
resources,images,2,Undirected
resources,free,2,Undirected
resources,webdesign,2,Undirected
resources,icon,2,Undirected
resources,icons,2,Undirected
effects,sounds,1,Undirected
effects,filters,1,Undirected
effects,javascript,1,Undirected
sounds,switcher,1,Undirected
sounds,neighbors,1,Undirected
sounds,soundeffects,1,Undirected
sounds,free,1,Undirected
maven,android,2,Undirected
maven,java,2,Undirected
maven,sdk,1,Undirected
maven,ci,1,Undirected
maven,repository,1,Undirected
maven,local,1,Undirected
junit4,testing,1,Undirected
junit4,java,1,Undirected
junit4,junit,1,Undirected
junit4,tdd,1,Undirected
junit,tdd,1,Undirected
dump,gis,1,Undirected
dump,osm,1,Undirected
dump,extract,1,Undirected
dump,openstreetmap,1,Undirected
gis,osm,2,Undirected
gis,extract,1,Undirected
gis,openstreetmap,2,Undirected
gis,format,2,Undirected
gis,database,1,Undirected
gis,GIS geoJSON CFL,1,Undirected
osm,extract,1,Undirected
osm,openstreetmap,5,Undirected
osm,database,1,Undirected
extract,openstreetmap,1,Undirected
development,programmer,1,Undirected
development,code,1,Undirected
development,tips,3,Undirected
development,advice,1,Undirected
development,reference,1,Undirected
development,97things,1,Undirected
development,js,1,Undirected
development,library,1,Undirected
development,jquery,1,Undirected
development,database,1,Undirected
development,jvm,1,Undirected
development,architecture,1,Undirected
development,soa,1,Undirected
development,stack,1,Undirected
development,engineering,1,Undirected
development,scala,1,Undirected
development,ruby,2,Undirected
development,optimization,1,Undirected
development,gem,1,Undirected
development,css,1,Undirected
development,redundancy,1,Undirected
development,rails,1,Undirected
development,oop,1,Undirected
development,refactoring,1,Undirected
development,process,2,Undirected
development,processess,1,Undirected
development,guides,1,Undirected
development,tutorials,1,Undirected
development,description,1,Undirected
development,playbook,1,Undirected
development,thoughtbot,1,Undirected
development,tricks,1,Undirected
development,objectivec,2,Undirected
development,xcode,1,Undirected
development,website,1,Undirected
development,web,1,Undirected
development,technology,1,Undirected
development,mobile,1,Undirected
development,api,1,Undirected
development,rest,1,Undirected
development,apps,1,Undirected
development,macosx,1,Undirected
development,osx,1,Undirected
development,mac,1,Undirected
programmer,code,1,Undirected
programmer,tips,1,Undirected
programmer,advice,1,Undirected
programmer,reference,1,Undirected
programmer,97things,1,Undirected
code,tips,1,Undirected
code,advice,1,Undirected
code,reference,1,Undirected
code,97things,1,Undirected
code,video,1,Undirected
code,refactoring,1,Undirected
code,style,1,Undirected
code,performance,1,Undirected
code,tweak,1,Undirected
code,utils,1,Undirected
code,profiling,1,Undirected
code,profile,1,Undirected
code,colorizer,1,Undirected
code,highlighter,1,Undirected
code,hightlighting,2,Undirected
tips,advice,1,Undirected
tips,reference,3,Undirected
tips,97things,1,Undirected
tips,macosx,1,Undirected
tips,productivity,2,Undirected
tips,rest,1,Undirected
tips,oop,1,Undirected
tips,refactoring,1,Undirected
tips,sysadmin,1,Undirected
tips,linux,2,Undirected
tips,howto,1,Undirected
tips,unix,2,Undirected
tips,bash,2,Undirected
tips,tricks,3,Undirected
tips,objectivec,1,Undirected
tips,xcode,1,Undirected
tips,instagram,1,Undirected
tips,postgres,1,Undirected
tips,textmate,2,Undirected
tips,command,1,Undirected
tips,commandline,1,Undirected
advice,reference,1,Undirected
advice,97things,1,Undirected
libraries,resources,1,Undirected
libraries,javascript,1,Undirected
libraries,tools,1,Undirected
libraries,webdev,1,Undirected
libraries,development,1,Undirected
libraries,js,1,Undirected
libraries,library,2,Undirected
libraries,jquery,1,Undirected
libraries,database,1,Undirected
libraries,libs,1,Undirected
libraries,lib,1,Undirected
tools,webdev,3,Undirected
tools,development,5,Undirected
tools,js,1,Undirected
tools,library,1,Undirected
